Id,y
10101,58.318571552244116
10102,-197.15246829839765
10103,-70.47160678841212
10104,-342.8460532886678
10105,-29.23358987371705
10106,49.522929296103534
10107,-16.2461441379132
10108,33.77506926160671
10109,-68.88307748324135
10110,25.863399493696683
10111,-617.3142842716959
10112,-185.90441301194903
10113,323.7831061093865
10114,-35.662195722127855
10115,-733.5297711613839
10116,-240.73856264736074
10117,-381.9731466242488
10118,75.31994462169499
10119,36.610326459117566
10120,-28.756270225023407
10121,-481.1606279685883
10122,408.8502304229886
10123,-765.0217471991637
10124,178.07269651637037
10125,-7.649879385673023
10126,134.7968462337594
10127,-477.4585142128702
10128,-248.70625301323605
10129,-361.8846572238639
10130,-18.755611748553882
10131,7.795604374434996
10132,-109.10598972538375
10133,-63.07374524219436
10134,591.8231837349158
10135,259.612633696628
10136,-279.8658320087673
10137,93.22535940051857
10138,-427.28731541913504
10139,84.38656633089809
10140,-311.54463064415586
10141,11.419268612561433
10142,-297.8314684235851
10143,-331.9289709686433
10144,656.0132305257307
10145,-476.662681365054
10146,361.1940451337747
10147,-150.18526861192296
10148,299.9467190243238
10149,-191.7214321927077
10150,151.94999511611988
10151,-64.67275781576423
10152,351.24486163063324
10153,-370.6364457562727
10154,349.224981786111
10155,273.52460961680146
10156,783.1971843196875
10157,-124.23788973574007
10158,-155.22004432990823
10159,-506.9556493864102
10160,201.69321238561557
10161,-415.1740571596362
10162,-348.1651051695646
10163,-201.95224108680978
10164,-658.950447053337
10165,179.34640168171535
10166,124.06925816168747
10167,-209.15025355201755
10168,213.70513477400587
10169,-82.11721023808965
10170,-97.110269897269
10171,124.26800574648047
10172,50.28991565714306
10173,538.7439592813371
10174,630.0175345543367
10175,217.25927782654435
10176,-491.73374132670773
10177,-131.14175113883292
10178,362.3930224172947
10179,-14.363038055408046
10180,-30.261757361676167
10181,-107.32358076729935
10182,-334.06259292967184
10183,299.50639964643284
10184,-103.4722148450538
10185,179.82049946719445
10186,122.2007088790071
10187,86.58037161690635
10188,386.48256056699216
10189,-613.3611745045824
10190,-269.81638738346277
10191,260.7314512622859
10192,-44.62016128042744
10193,-159.1571757641683
10194,-145.24559879357508
10195,447.22821487600135
10196,476.3569859695946
10197,121.79421345327232
10198,-1.535679056106181
10199,410.7440965387809
10200,90.82809979964742
10201,150.07336956845106
10202,24.033652961547055
10203,273.8866340536308
10204,-154.529260380251
10205,42.58890150706571
10206,617.3417063168565
10207,38.939360761429576
10208,-91.43610119490407
10209,225.35327477391138
10210,151.05827577085634
10211,-86.91664773646035
10212,-101.71788958007303
10213,161.93776502605502
10214,357.8704141035454
10215,32.14597818655431
10216,-379.1453992002921
10217,-165.94213222367182
10218,257.453921694541
10219,-124.83850779184101
10220,47.084514722991734
10221,-67.05065138980193
10222,287.1733441341636
10223,836.267427770163
10224,-78.73329260205622
10225,-293.00922915219417
10226,284.91632646225605
10227,377.95143200822804
10228,-473.942619589723
10229,-538.809454976604
10230,-372.90475040318665
10231,-83.37700889968718
10232,157.46205951911284
10233,167.50291456151024
10234,-105.6904057431961
10235,561.1616879176283
10236,-149.3553189574679
10237,196.96680512352222
10238,-33.81991172757934
10239,5.199419882337304
10240,-121.70842296063232
10241,53.47357981737845
10242,531.2918938411249
10243,-157.60262258937598
10244,-183.77196239261244
10245,643.8322464256627
10246,17.780306010129344
10247,-92.07939719460295
10248,485.4931646050748
10249,-221.23657860793926
10250,490.6065050484615
10251,-43.67715915425061
10252,139.9332298711762
10253,207.50447442761094
10254,17.092647024360637
10255,-396.4720331605296
10256,-168.3016676152918
10257,-75.59324100124434
10258,-292.07350780076956
10259,-59.373665346632954
10260,247.36904706438446
10261,206.83112758185638
10262,17.462464464080135
10263,-181.81148500656928
10264,300.17615094548586
10265,-567.6387247955889
10266,311.593272852635
10267,-9.929511835492042
10268,161.40782304547787
10269,272.38559922972354
10270,55.12245741942552
10271,-15.278267412197698
10272,286.40230194290285
10273,387.8886119434741
10274,-148.5788886363868
10275,171.9523524483959
10276,-411.57059222267895
10277,213.80253827075202
10278,133.93002437371737
10279,-99.01717750124179
10280,-162.41724224558237
10281,-39.07419011347884
10282,-295.1584521832394
10283,141.3248135435955
10284,163.05983005334548
10285,-55.455401462417775
10286,-145.74067609352136
10287,16.3504624363543
10288,-364.2985584828284
10289,558.663018737673
10290,40.0506612190075
10291,67.63734504297
10292,559.8400846554662
10293,469.80694715741566
10294,-149.49980105452937
10295,-328.8227866996962
10296,425.7713170466744
10297,85.5046624117947
10298,-166.91553705584928
10299,-662.29840703935
10300,50.28039165300384
10301,-11.355718332961663
10302,-451.8112644495306
10303,78.67283313413128
10304,-386.8187999173568
10305,-273.22738305237186
10306,352.01504544002245
10307,-263.84804091810224
10308,-214.73022299361162
10309,-84.88115489738445
10310,745.883279125423
10311,-418.97510845227396
10312,739.1991251661947
10313,-469.0774263529477
10314,481.82984486567136
10315,363.2079747874409
10316,-270.25304182071915
10317,-399.59212471613193
10318,234.45728030706442
10319,-38.73469357032614
10320,238.368748718507
10321,28.69744199018283
10322,238.23095785965293
10323,-130.0074403000014
10324,-681.2945617788502
10325,61.58065295954258
10326,-444.9298506709591
10327,-14.713208392840704
10328,680.476782342857
10329,288.7326064937644
10330,839.970490155672
10331,416.6574765191795
10332,167.35603728915677
10333,-86.77953786706851
10334,332.7699676004365
10335,-201.3344309342539
10336,-43.625082987841616
10337,-107.90237779609677
10338,-284.03573802517025
10339,232.60855717832607
10340,237.83315171540002
10341,74.39980567720332
10342,255.5177040636461
10343,-168.64961928561019
10344,68.56334601629017
10345,-365.4419817252606
10346,189.70649886094589
10347,-369.83324976670895
10348,-250.90024390237815
10349,76.31355019623226
10350,-344.9455092337757
10351,-187.42339326812566
10352,482.169756982522
10353,125.75266972885993
10354,450.69194375218547
10355,216.17619018208225
10356,34.34193571930492
10357,57.51145596121534
10358,-211.4194989471271
10359,49.76249180949329
10360,76.11104020758438
10361,-29.1962544904406
10362,33.048958528737295
10363,364.5627121630997
10364,234.48280987315175
10365,-21.796554859089753
10366,-476.9378770477998
10367,43.5676589930467
10368,-310.95721366516904
10369,-46.941116226036975
10370,181.19558107133537
10371,-214.962429820072
10372,-80.22706031522087
10373,841.2082291657373
10374,102.35678708586985
10375,37.297738046881776
10376,77.39818275960175
10377,435.79452149369223
10378,111.39479265155741
10379,-128.82922415387503
10380,573.050121058396
10381,48.60246807791105
10382,-68.5541465921886
10383,56.68162450583015
10384,-360.3099319994405
10385,131.90192283450432
10386,-264.52589763343076
10387,-378.79324972499273
10388,-190.09929259976613
10389,862.9152130409618
10390,159.5764966623107
10391,514.0204635801456
10392,61.38766780340704
10393,720.8758958326579
10394,-450.97673103980236
10395,105.89444211999725
10396,-27.532603044002748
10397,-23.435561966770216
10398,331.205998294946
10399,-156.0245639482407
10400,0.9477018385602722
10401,17.232405165319612
10402,143.2390841702124
10403,53.22645139074681
10404,41.01334926979427
10405,-129.39255146834768
10406,430.9165210459305
10407,-427.9096196573572
10408,49.114004852092016
10409,-221.6475803891875
10410,-313.7597121868502
10411,115.24452244706978
10412,96.1009720445356
10413,-399.91598494242106
10414,-8.411407923563024
10415,733.1841324374686
10416,-332.42676649165105
10417,83.6761204219434
10418,339.79274865544267
10419,-35.11570131451404
10420,38.20433543387798
10421,-606.1984890559308
10422,194.27285338946177
10423,155.03155116158243
10424,-111.25647787348368
10425,-63.33937163651624
10426,403.93581872896385
10427,690.9194303358597
10428,75.78129943645
10429,-340.3154065235761
10430,-195.76159542697846
10431,40.4451387087555
10432,-137.65418796029297
10433,-95.67479658954484
10434,290.8435378725028
10435,568.4646813472784
10436,351.2186507540744
10437,194.71516658168258
10438,-312.1508420871936
10439,-518.310786872448
10440,-80.75158048061314
10441,-109.91053830578427
10442,491.4108364751963
10443,371.48514486049385
10444,343.85664466843537
10445,114.6078539736844
10446,-315.20442190988217
10447,83.10396509307101
10448,-82.59915101774034
10449,-182.21902722527614
10450,-294.91729245130523
10451,-294.2105553148697
10452,611.5470417356518
10453,-34.756134103592565
10454,-115.04157690057785
10455,263.27933790237546
10456,346.05651209283815
10457,194.61161526911002
10458,257.35614963849423
10459,-303.2080949271153
10460,-173.1959108570595
10461,-88.53983448578494
10462,137.60161200011203
10463,337.0486492780651
10464,155.7252346036268
10465,-250.2907929052383
10466,148.06340015143527
10467,333.68218860937833
10468,-260.33639238342556
10469,340.3079092279145
10470,224.68535571269527
10471,-607.2797170619311
10472,-54.85959294091874
10473,-685.0910817258434
10474,268.25827077859424
10475,108.79743563388386
10476,-233.16761717272095
10477,115.890881578502
10478,75.28875461498464
10479,312.58695394034237
10480,78.42590704679475
10481,-509.63079643958224
10482,142.15294578474624
10483,-567.6096744598839
10484,99.19784411013077
10485,181.76569364680995
10486,-27.40709839435855
10487,-646.8210508159748
10488,-261.63281625029924
10489,-398.87688919781584
10490,-259.4107520561828
10491,-252.057403567991
10492,-25.647967227331897
10493,-479.35794942314203
10494,109.91068619021911
10495,161.94257969114045
10496,-436.8071742397552
10497,-66.01220442256769
10498,-73.60538265407203
10499,51.00273944619402
10500,7.609681032163701
10501,-38.39048673108298
10502,493.59597060692846
10503,-303.4490805444864
10504,285.36305876068616
10505,236.93082121946236
10506,-112.90288738209159
10507,-104.916397054047
10508,70.1107117201517
10509,-334.40218077461805
10510,-526.1520613513317
10511,26.69512668154048
10512,16.62507687890652
10513,-282.6239186862392
10514,-156.7643892232482
10515,-368.703852401056
10516,87.26698388397381
10517,9.621961449394457
10518,159.33855433394967
10519,737.8354361900724
10520,-63.525614896837915
10521,253.392345404068
10522,-195.47926226047866
10523,-233.604062757006
10524,672.0430027603304
10525,161.0264781163402
10526,-86.9238858837821
10527,767.4499376317865
10528,300.14345470154257
10529,-264.6332621205306
10530,506.80692249836665
10531,413.73257578606155
10532,-227.95565420458598
10533,270.72182191824777
10534,166.27214538843202
10535,467.8359469952993
10536,691.0141927413325
10537,-235.1955016257752
10538,-204.49475633783675
10539,235.56549902566968
10540,481.50822898950145
10541,-404.2863716261729
10542,499.63459887902206
10543,-280.4236242835599
10544,349.6353570127749
10545,56.279218559327056
10546,377.78382419955295
10547,58.23929412508226
10548,424.2998121746484
10549,85.80041244154711
10550,-252.99288852458923
10551,172.8678449550204
10552,-190.10660020571427
10553,306.96428652366853
10554,-179.1176649334229
10555,-155.7759049400487
10556,-208.75257057910835
10557,-257.4259780204178
10558,-187.88708045784355
10559,178.95968589803073
10560,769.2994246067664
10561,131.45400495646243
10562,-86.33605847725524
10563,-440.789694128798
10564,522.2063378416926
10565,74.26044537058931
10566,-273.34519080824776
10567,23.885483202722035
10568,-140.88619011673785
10569,337.44189332546466
10570,63.42512024403094
10571,-78.1210436056398
10572,-209.41596150610667
10573,-354.3022169957902
10574,261.54958940727306
10575,252.7847530350222
10576,415.3327934963982
10577,-341.4106217749629
10578,-101.54306561728895
10579,-82.98003734434639
10580,-146.1918594508303
10581,-400.95700950885
10582,114.68810161530729
10583,-318.4094491728407
10584,-27.128651113150347
10585,253.392063550323
10586,-15.161597235909854
10587,490.2763101566974
10588,67.16055415516034
10589,-583.653630160663
10590,566.8292227808818
10591,-659.7840206113419
10592,-280.3445865766318
10593,-618.4849576034643
10594,-403.0815217720824
10595,52.58079586777671
10596,154.1372478179056
10597,-187.18724588646165
10598,45.06432286401834
10599,389.8698024589754
10600,497.49442770097335
10601,-172.60466145696975
10602,-199.4880483069118
10603,146.33213540458777
10604,-745.9314211823652
10605,-230.93578234679669
10606,-157.73768823510488
10607,170.5558567216077
10608,58.528195791273994
10609,21.778235377083462
10610,-33.84543238859539
10611,527.0115321450177
10612,370.3597932478209
10613,-83.7088492933664
10614,-297.866781827518
10615,379.63004164090455
10616,-194.49981867886464
10617,-59.08115423924139
10618,-59.050741456085696
10619,-265.7953310406416
10620,-488.32421484496314
10621,-28.133316815097125
10622,-110.89724251663895
10623,642.519819874314
10624,-25.104958245574764
10625,368.27465472014586
10626,274.79921352704196
10627,416.52612933638477
10628,110.5732486798432
10629,561.3783520521669
10630,497.1437621157768
10631,-201.6098773445093
10632,-370.05229826158853
10633,731.0573724235983
10634,-380.13707915516926
10635,-200.60251550520854
10636,272.08601189375486
10637,269.84058991076296
10638,-243.5639950853458
10639,-80.64209434586893
10640,-467.9770128985552
10641,384.10330917171274
10642,-158.51464076438256
10643,-321.14290897908063
10644,-72.3070981215833
10645,244.89650104863102
10646,-111.76687989927603
10647,-71.30354161628642
10648,-97.14900534513936
10649,387.9928529444626
10650,134.07976082545468
10651,-372.7245397183444
10652,-153.89734891410626
10653,376.05572467830666
10654,-45.06699972728229
10655,29.111024201616964
10656,-164.38841371392454
10657,291.38028755702396
10658,-389.64290898924565
10659,-145.4538136607283
10660,276.50614199272434
10661,-134.0938109171893
10662,82.94811155481177
10663,143.77337061052737
10664,230.85377823040844
10665,649.8980469913481
10666,188.10011410399218
10667,170.77221614376217
10668,-533.8474844790478
10669,-516.1349688253705
10670,-356.78697467216557
10671,480.90374320564797
10672,-54.53599296167531
10673,-272.66057204038066
10674,-89.16369341976741
10675,-97.40004082495977
10676,-264.2980377506262
10677,-558.8516759610411
10678,-18.223173989822577
10679,238.6833785879794
10680,-107.49682687897632
10681,-439.7371496922741
10682,-366.08737762045007
10683,540.4744022919012
10684,-335.9192295399889
10685,128.98481364662445
10686,-360.4650592778838
10687,-211.01458656820023
10688,115.70383605399687
10689,-723.633356224772
10690,380.8939221056087
10691,24.300969805755464
10692,-145.38761452741002
10693,-157.2829561785386
10694,134.10336003672967
10695,215.95710077116178
10696,-310.2061637343894
10697,18.018883693843016
10698,-287.1696947296589
10699,-244.828889436239
10700,-126.1519063210305
10701,-276.85103369720116
10702,-63.902823195383924
10703,-268.29074198436547
10704,80.99060618707637
10705,135.49197649147897
10706,265.8617173707353
10707,290.15338931857417
10708,72.85750706987577
10709,-88.64501838284372
10710,-562.523801708611
10711,-257.96859166459234
10712,-88.3281877322766
10713,-608.9048913545777
10714,16.648129846867498
10715,-117.99664144508824
10716,244.4881358582511
10717,60.96132064652674
10718,640.8504726114272
10719,15.073592658662358
10720,135.00644430477263
10721,39.523374533232406
10722,86.44560574134252
10723,20.337654615455627
10724,217.44242023198098
10725,-8.57484599024763
10726,172.3975873173989
10727,-326.0037487732899
10728,347.58134072403806
10729,128.95803909114554
10730,-379.75008861295385
10731,-134.70695705662513
10732,153.56888514342432
10733,-72.12278608897071
10734,183.3084883057267
10735,-456.53877619137893
10736,152.2753016259968
10737,-20.658280599070686
10738,245.62232835465824
10739,776.4009728233561
10740,-320.14345296022464
10741,-479.3197082847786
10742,-69.75434860290818
10743,-372.0104531960516
10744,397.2822473818085
10745,94.9729302515407
10746,-545.8700939849766
10747,92.7173308480329
10748,456.62324679869715
10749,140.33519629203968
10750,-542.6167845034421
10751,33.256178473055456
10752,237.54555311936628
10753,-260.5147806037738
10754,-227.7411780489455
10755,-18.374207944644276
10756,357.23207935778964
10757,234.1686632237953
10758,309.04949086471606
10759,109.4162090726783
10760,297.0462771953386
10761,431.2827186897731
10762,-285.9027541516838
10763,-461.1231850605634
10764,458.8411685202927
10765,-35.13247865793435
10766,-138.9667786727797
10767,435.87811135413887
10768,-327.55173248124356
10769,-16.17584222560098
10770,32.68738315097149
10771,-143.1103609361336
10772,-82.91163796819295
10773,-26.3958495790884
10774,-295.9065424837691
10775,-300.9445513092774
10776,-157.03746176056416
10777,-444.1054251705675
10778,55.54295923374459
10779,136.0957334337379
10780,-59.93423441413804
10781,774.7869393558551
10782,-291.8214694025421
10783,449.6545133580524
10784,-231.20082491305277
10785,88.18058840405124
10786,511.6823816159444
10787,27.69891399185412
10788,69.7190034307852
10789,-684.0304286748194
10790,-181.16575418910764
10791,-592.2856835316269
10792,-326.3723044913687
10793,527.5739554313379
10794,-175.9822322889251
10795,555.3273243262503
10796,-40.0621925694768
10797,-242.90961184425686
10798,466.47500983220874
10799,209.72657821779913
10800,112.47399028633775
10801,655.9597092112729
10802,-253.67288201365432
10803,-143.14006436902693
10804,261.9090334491257
10805,-51.43052462098911
10806,-646.5343714931214
10807,-114.11730645512924
10808,126.14931118008023
10809,204.59346285899514
10810,-300.3936136583137
10811,-415.68674588953974
10812,6.449152884280801
10813,72.80107777482871
10814,160.66087208145228
10815,249.31168929181683
10816,-248.28534524656294
10817,7.83062992261298
10818,-466.3838270166584
10819,290.1514440446015
10820,-309.03320656333983
10821,528.6916611956265
10822,372.49384793225397
10823,-328.08626630968575
10824,-94.65873407725125
10825,55.56919414045761
10826,67.34382419031685
10827,-533.668381249131
10828,-128.1086335034484
10829,-542.9948584464194
10830,54.634639672580754
10831,182.66043483267913
10832,-41.29948573089134
10833,652.8127633917359
10834,-336.96578073788856
10835,99.96282019773818
10836,811.790016336708
10837,-346.25211606530013
10838,103.69087960098395
10839,487.73608126333295
10840,120.89569101399144
10841,-324.3296740543698
10842,-136.41212971214878
10843,-41.92443003097741
10844,282.70298658023387
10845,345.6203289702049
10846,124.69798534752354
10847,-206.11335283373361
10848,155.93998583214034
10849,-443.7672299433856
10850,-273.3430034005966
10851,195.95033081854592
10852,-30.690040851399722
10853,86.56778659815446
10854,-312.2113618894962
10855,41.00524696145801
10856,307.675180199948
10857,532.905949421405
10858,260.1616805633803
10859,362.0055075337368
10860,101.32898120196822
10861,38.441296139894064
10862,20.267674753903087
10863,117.44024988074614
10864,573.691182707856
10865,-507.59205851450054
10866,-211.76962671045652
10867,-78.39989740428143
10868,-319.5737676595734
10869,-267.44656441833456
10870,-780.8570319676239
10871,50.22998055644348
10872,-298.5490108171673
10873,23.392386523116897
10874,-76.29059741014724
10875,-257.59747046425457
10876,171.5643650979655
10877,-121.60078316249002
10878,-451.3737768554304
10879,81.13533884268256
10880,-212.552493171426
10881,-3.5349272290955636
10882,-408.25548100018483
10883,-158.65133194465835
10884,238.39834201613093
10885,-133.03572327369665
10886,-266.0840826060641
10887,247.74270438194782
10888,347.96654428323694
10889,-511.31524281086683
10890,21.815871215019406
10891,-163.84140964229135
10892,-472.5608363970474
10893,-365.00826715123503
10894,272.4371379322399
10895,92.37376374891647
10896,491.80814568465183
10897,-200.03605813580856
10898,144.31490824987475
10899,-554.3580524199995
10900,-449.35755789415776
10901,565.0154801799602
10902,446.31875807462166
10903,309.6973881874128
10904,282.92794140775004
10905,176.19762818996782
10906,-315.14185176038126
10907,612.3377931152971
10908,274.252231247731
10909,-19.436173058565338
10910,404.62544777052466
10911,47.26648142698547
10912,101.89624080960488
10913,98.14809562777893
10914,-231.3525824437229
10915,136.33612319164257
10916,-150.31005926794913
10917,461.19954997878784
10918,145.69015888427268
10919,-405.8237418755582
10920,-405.55256587509587
10921,213.6739436505615
10922,-204.80364027314408
10923,-118.57063791050854
10924,675.2302648290727
10925,145.16198786853462
10926,489.6870020199625
10927,-173.76557459369315
10928,89.69168465283639
10929,239.01179154230994
10930,-68.18000068660069
10931,93.6667756151324
10932,-196.55301722008684
10933,-711.7534447200933
10934,-104.1502399114897
10935,55.73003950122946
10936,74.24035058478623
10937,625.7495908769049
10938,234.98688486875508
10939,221.59294793875677
10940,61.931591756794965
10941,239.73644833443677
10942,-21.33808181831815
10943,180.16473629709213
10944,14.918627995497738
10945,-374.8656883482518
10946,-397.5149288584031
10947,114.66690843216128
10948,-269.61622879894287
10949,0.1392122144917156
10950,-34.59484676069366
10951,72.73402122668153
10952,-188.80556313903833
10953,-365.53367192345377
10954,-67.59552255426794
10955,19.501170139178974
10956,212.78259013823373
10957,170.72284688263167
10958,48.75605588201861
10959,-239.44652279164652
10960,409.73820515517986
10961,399.8680056503091
10962,18.693100459976506
10963,165.76697195984366
10964,-124.38945349671032
10965,54.99452321278641
10966,640.4320745648686
10967,7.578792735554595
10968,-265.04763041001115
10969,1.6927330910931975
10970,18.517133621267277
10971,-248.85163930169315
10972,106.86193154650802
10973,251.63914312090952
10974,133.83773953640662
10975,-358.26696137693045
10976,426.2614473176406
10977,71.97842246974028
10978,-322.0875596252207
10979,438.8402675015939
10980,-40.132114491342016
10981,283.80356865292595
10982,-487.9061953325845
10983,-86.93302825214761
10984,-470.8501510916907
10985,73.1464827731521
10986,-688.3900989407996
10987,392.47856756604097
10988,-328.6310374955385
10989,149.3916006346924
10990,321.79311476060604
10991,584.3930870450633
10992,206.75729570024902
10993,36.548225997008146
10994,-37.77828521118818
10995,-551.0517094651372
10996,-107.85120387757001
10997,-176.80602795353064
10998,-356.8894911731825
10999,418.4145841124783
11000,-26.13349601698139
11001,-213.9095136280309
11002,246.57978881987708
11003,-32.01102494971223
11004,-126.73258849582665
11005,26.914491557619378
11006,198.92197376295223
11007,-18.84355441470735
11008,-119.51484607642365
11009,-389.9037605310741
11010,-149.50928607147875
11011,-308.96203021469466
11012,-478.7771604137529
11013,-616.7291412522796
11014,-25.89082961138451
11015,-133.17659031686375
11016,-633.0587252293209
11017,-32.2632947456074
11018,28.79581958169468
11019,-290.0013236406601
11020,-168.0249653920011
11021,-173.8410200197396
11022,107.27955415166306
11023,278.3287852070006
11024,164.7366518159135
11025,596.7860199506167
11026,737.7802177171225
11027,-57.04439870388746
11028,-20.38191302788517
11029,193.11140830024638
11030,150.95242220368186
11031,-340.87792585586664
11032,207.55657024653743
11033,-27.67472612589257
11034,-146.95165736571198
11035,-121.8806682961266
11036,144.4795053298902
11037,333.2095316788971
11038,-452.5131209680455
11039,-208.5368467442234
11040,265.8449475236095
11041,-86.19645950050091
11042,-456.0106179223635
11043,-377.7300472014276
11044,277.5566889704531
11045,-98.28816556864345
11046,-258.6774182328504
11047,508.51302164659086
11048,-27.829466767415234
11049,-397.83822522418757
11050,27.29423154804182
11051,55.460906962913164
11052,86.52443961502664
11053,-417.7182670641673
11054,265.0746921743699
11055,126.49537980057343
11056,-731.2337998933425
11057,26.76852907043162
11058,15.17242496547433
11059,603.1491770539611
11060,-68.51036908576111
11061,-630.1588497389253
11062,391.43989504517054
11063,191.26739771271244
11064,-82.79915889804563
11065,874.2798355716818
11066,130.10220965607937
11067,24.825257629838553
11068,10.01568455553018
11069,407.55355195098446
11070,184.93372244983675
11071,699.4013403550848
11072,12.874182171249837
11073,-569.7950312054751
11074,-60.618267530271744
11075,-96.58944292586075
11076,19.660708357384287
11077,30.225969050065963
11078,-107.06858214835694
11079,-23.448153023308585
11080,-16.563489755112762
11081,18.767317998587984
11082,145.95038182220662
11083,-428.1027566009216
11084,-158.17477611037202
11085,-44.37808089678828
11086,-411.2997705448305
11087,218.42101808202497
11088,141.24530784475257
11089,316.6347559705912
11090,93.68023982535502
11091,154.16405402565536
11092,-132.92025023591054
11093,-293.87357139530695
11094,485.306345587875
11095,-271.229481506855
11096,373.3831471784333
11097,-359.6695987563285
11098,-459.9923044506954
11099,209.0536985232817
11100,46.740083514877306
11101,-767.896543599179
11102,-153.9694668257058
11103,-66.6828924615678
11104,-15.94403508088721
11105,16.07598434499969
11106,157.0389367015734
11107,585.6578635592917
11108,-259.6381059793919
11109,264.4864666930861
11110,171.55865069952745
11111,182.0657255450849
11112,-336.88337336089194
11113,-403.2385387031519
11114,114.57772510795496
11115,161.83644349638965
11116,-628.0447010001054
11117,242.01175305538794
11118,362.8630361176537
11119,60.713706404244284
11120,-359.31123121325925
11121,-379.0818795057269
11122,237.83778494978878
11123,-293.41750913992456
11124,-397.4513792029811
11125,159.5888560513256
11126,365.03747521359537
11127,-720.6128464897358
11128,500.16486577148396
11129,-11.265810006163155
11130,-69.3550150252381
11131,250.86562155967783
11132,-169.3067854080247
11133,120.43720692692622
11134,-39.953157825393475
11135,-520.8790659997444
11136,-631.1061053453728
11137,-189.4512872458675
11138,73.57078736644345
11139,39.63813193628243
11140,-459.83743877510466
11141,4.029071723495955
11142,-197.44889965681665
11143,62.38974256914711
11144,-186.4453523692717
11145,-133.6082201956017
11146,305.02297895286415
11147,-46.02246759214754
11148,-42.28147598500706
11149,-174.61342313978236
11150,-221.81742427816604
11151,-177.58255371476696
11152,-1.6457791602112533
11153,92.19561472892784
11154,380.63664334812427
11155,5.1762855335075475
11156,-43.26413786035986
11157,138.56909768313284
11158,-644.2373399718058
11159,-264.05264854098095
11160,388.0771113359532
11161,-314.575503967532
11162,68.59577885369879
11163,313.90250595867053
11164,-174.1363800055002
11165,75.245060917167
11166,-48.30049653479035
11167,366.32813493054255
11168,-300.9531752245198
11169,52.29547497280693
11170,199.76450852884668
11171,-291.45213888117746
11172,-221.25525714195135
11173,-347.6337366501143
11174,-203.1697372256604
11175,-377.92297544460496
11176,-39.059901238720535
11177,-27.657708986923048
11178,-4.840069011082809
11179,387.6931701816701
11180,173.0752110086151
11181,932.2704016789725
11182,-79.75948934966553
11183,140.8319773722505
11184,39.684029858127055
11185,443.52420804431347
11186,342.3599487202387
11187,-137.85795258406316
11188,596.3305304911728
11189,207.64692642350667
11190,-628.7444696897269
11191,498.51770649884423
11192,-157.93924874004875
11193,351.10783976574226
11194,21.711333535600396
11195,-147.85882005549382
11196,204.572462749281
11197,29.47461824941289
11198,121.43392964124402
11199,-565.6199353865665
11200,-229.61058695852813
11201,-46.80447710874139
11202,686.9993413504824
11203,-439.3760081383561
11204,-564.306780926228
11205,-449.44523872061194
11206,-187.01337557795352
11207,63.714470752307186
11208,226.53217961128976
11209,-238.26195886607456
11210,8.031752667967163
11211,-360.6886941851468
11212,-123.99311613868588
11213,-388.86461946300403
11214,21.0258626314464
11215,-301.50187125630373
11216,215.8774083128968
11217,403.5102100498
11218,435.697603356927
11219,-107.10092088372218
11220,186.04692078373665
11221,347.5694847398065
11222,258.8139591153046
